en_lemma	base_word	total_freq	band	final_eo_root	final_eo_word	eo_gloss	gloss_source	anchor_source	tier_basis	proposed_tier	review_flag	note
scrape	scrape	1	P6_tail	knar	knari	to creak, screech, grate, grind, scratch, squeak, scrape	espdic	worksheet-proposed	inventory	2		
screech	screech	1	P6_tail	knar	knari	to creak, screech, grate, grind, scratch, squeak, scrape	espdic	worksheet-proposed	inventory	2		
scrunch	scrunch	1	P6_tail	krakad	krakado	crunch, scrunch, grating noise, grinding noise, scratch, scratching, scraping, grating	espdic	worksheet-proposed	inventory	2		
secretly	secretly	1	P6_tail	kaŝ	kaŝe	clandestinely, secretly, by stealth	espdic	worksheet-proposed	inventory	2		
selfishness	selfishness	1	P6_tail	egoism	egoismo	egoism, self-interest, selfishness	espdic	worksheet-proposed	inventory	2		
seller	seller	1	P6_tail	vendant	vendanto	seller, vendor	espdic	worksheet-proposed	inventory	2		
sermon	sermon	1	P6_tail	predik	prediko	sermon	espdic	worksheet-proposed	inventory	2		
server	server	1	P6_tail	servil	servilo	server	espdic	worksheet-proposed	inventory	2		
shaky	shaky	1	P6_tail	nestarem	nestarema	shaky, rickety, wobbly, loose	espdic	worksheet-proposed	inventory	2		
sharer	sharer	1	P6_tail	kundividant	kundividanto	sharer	espdic	worksheet-proposed	inventory	2		
shriek	shriek	1	P6_tail	krieg	kriegi	to bawl, roar, scream, shout, shriek, yell	espdic	worksheet-proposed	inventory	2		
shyness	shyness	1	P6_tail	hontec	honteco	shyness	espdic	worksheet-proposed	inventory	2		
sickness	sickness	1	P6_tail	malsan	malsano	ailment, disease, illness, malady, sickness	espdic	worksheet-proposed	inventory	2		
sideline	sideline	1	P6_tail	flankokup	flankokupo	hobby, sideline	espdic	worksheet-proposed	inventory	2		
signature	signature	1	P6_tail	subskrib	subskribo	signature	espdic	worksheet-proposed	inventory	2		
silverware	silverware	1	P6_tail	arĝentar	arĝentaro	silverware	espdic	worksheet-proposed	inventory	2		
simmer	simmer	1	P6_tail	stuf	stufi	to braise, simmer, stew	espdic	worksheet-proposed	inventory	2		
sketch	sketch	1	P6_tail	etud	etudo	etude, study, sketch	espdic	worksheet-proposed	inventory	2	rare-anchor	
slash	slash	1	P6_tail	sabr	sabri	to hack, slash	espdic	worksheet-proposed	inventory	2	rare-anchor	
sleepyhead	sleepyhead	1	P6_tail	dormemul	dormemulo	sleepyhead, someone who likes to sleep	espdic	worksheet-proposed	inventory	2		
slim	slim	1	P6_tail	graci	gracia	graceful, gracious, slender, slim	espdic	worksheet-proposed	inventory	2		
sly	sly	1	P6_tail	ruz	ruza	artful, crafty, sly, astute, clever, cunning, smart	espdic	worksheet-proposed	inventory	2		
smock	smock	1	P6_tail	kazak	kazako	colors, smock	espdic	worksheet-proposed	inventory	2	rare-anchor	
snip	snip	1	P6_tail	tondaĵ	tondaĵo	snip	espdic	worksheet-proposed	inventory	2		
snivel	snivel	1	P6_tail	ploret	ploreti	to snivel, whimper, whine	espdic	worksheet-proposed	inventory	2		
snug	snug	1	P6_tail	komfort	komforta	at ease, comfortable, cozy, snug	espdic	worksheet-proposed	inventory	2		
solemnly	solemnly	1	P6_tail	solen	solene	ceremoniously, solemnly	espdic	worksheet-proposed	inventory	2		
someplace	someplace	1	P6_tail	iulok	iuloke	anyplace, anywhere, someplace, somewhere	espdic	worksheet-proposed	inventory	2	rare-anchor	
soot	soot	1	P6_tail	fulg	fulgo	soot	espdic	worksheet-proposed	inventory	2		
spar	spar	1	P6_tail	jard	jardo	yard (3 feet), spar	espdic	worksheet-proposed	inventory	2		
speck	speck	1	P6_tail	grajn	grajno	grain, granule, pip (of fruit), stone (of fruit), particle, speck, seed	espdic	worksheet-proposed	inventory	2		
spectacle	spectacle	1	P6_tail	vidaĵ	vidaĵo	prospect, sight, view, spectacle, sight, parade, display, pageant, thing to see	espdic	worksheet-proposed	inventory	2		
spew	spew	1	P6_tail	ŝurc	ŝurci	to spurt, gush, spew	espdic	worksheet-proposed	inventory	2	rare-anchor	
splatter	splatter	1	P6_tail	ŝprucetig	ŝprucetigi	to atomize, spatter, splatter, spray	espdic	worksheet-proposed	inventory	2		
splendid	splendid	1	P6_tail	pomp	pompa	pompous, resplendent, showy, splendid	espdic	worksheet-proposed	inventory	2		
sprayer	sprayer	1	P6_tail	aspergil	aspergilo	atomizer, sprayer	espdic	worksheet-proposed	inventory	2	rare-anchor	
springtime	springtime	1	P6_tail	printemp	printempo	spring, springtime	espdic	worksheet-proposed	inventory	2	rare-anchor	
sprinkler	sprinkler	1	P6_tail	ŝprucigil	ŝprucigilo	sprinkler	espdic	worksheet-proposed	inventory	2		
sprint	sprint	1	P6_tail	sprint	sprinti	to sprint	espdic	worksheet-proposed	inventory	2	rare-anchor	
squat	squat	1	P6_tail	kaŭr	kaŭri	to cower, crouch, squat, lurk	espdic	worksheet-proposed	inventory	2		
squiggle	squiggle	1	P6_tail	zigzaget	zigzageto	squiggle	espdic	worksheet-proposed	inventory	2		
staircase	staircase	1	P6_tail	ŝtupar	ŝtuparo	staircase, stairs	espdic	worksheet-proposed	inventory	2		
stallion	stallion	1	P6_tail	stalon	stalono	stallion	espdic	worksheet-proposed	inventory	2		
starry	starry	1	P6_tail	stelplen	stelplena	starry, star-filled, full of stars	espdic	worksheet-proposed	inventory	2		
starve	starve	1	P6_tail	malnutr	malnutri	to starve	espdic	worksheet-proposed	inventory	2		
stash	stash	1	P6_tail	kasaj	kasajo	stash, something hidden, something concealed	espdic	worksheet-proposed	inventory	2	rare-anchor	
stethoscope	stethoscope	1	P6_tail	stetoskop	stetoskopo	stethoscope	espdic	worksheet-proposed	inventory	2	rare-anchor	
stinky	stinky	1	P6_tail	stink	stinka	malodorous, smelly, stinking, stinky	espdic	worksheet-proposed	inventory	2	rare-anchor	
stopper	stopper	1	P6_tail	kork	korko	cork, stopper	espdic	worksheet-proposed	inventory	2		
strangely	strangely	1	P6_tail	bizar	bizare	bizarrely, strangely	espdic	worksheet-proposed	inventory	2		
streak	streak	1	P6_tail	strek	streki	to cross out, draw, make a stroke, draw a line, streak, trace	espdic	worksheet-proposed	inventory	2		
strew	strew	1	P6_tail	disĵet	disĵeti	to (broad)cast, scatter, strew	espdic	worksheet-proposed	inventory	2		
strive	strive	1	P6_tail	penad	penadi	to strive	espdic	worksheet-proposed	inventory	2		
stub	stub	1	P6_tail	kupon	kupono	coupon, stub	espdic	worksheet-proposed	inventory	2		
stun	stun	1	P6_tail	svenig	svenigi	to drug, intoxicate, stun, stupefy	espdic	worksheet-proposed	inventory	2		
styling	styling	1	P6_tail	stildifin	stildifino	styling, styles	espdic	worksheet-proposed	inventory	2		
stylish	stylish	1	P6_tail	stil	stila	stylish	espdic	worksheet-proposed	inventory	2		
submerge	submerge	1	P6_tail	ban	bani	to bathe, rinse, wash (over), submerge	espdic	worksheet-proposed	inventory	2		
subside	subside	1	P6_tail	mallev	mallevi	to abate, lower, let down, subside	espdic	worksheet-proposed	inventory	2		
subtract	subtract	1	P6_tail	depren	depreni	to deduce, deduct, take away, take off, subtract	espdic	worksheet-proposed	inventory	2	rare-anchor	
sunbeam	sunbeam	1	P6_tail	sunradi	sunradio	ray of the sun, sunbeam	espdic	worksheet-proposed	inventory	2		
surf	surf	1	P6_tail	surf	surfi	to (web)surf	espdic	worksheet-proposed	inventory	2	rare-anchor	
surfer	surfer	1	P6_tail	retumant	retumanto	cybernaut, internaut, net user, surfer	espdic	worksheet-proposed	inventory	2		
surge	surge	1	P6_tail	hul	huli	to surge	espdic	worksheet-proposed	inventory	2	rare-anchor	
suspiciously	suspiciously	1	P6_tail	suspekt	suspekte	suspiciously	espdic	worksheet-proposed	inventory	2		
swarm	swarm	1	P6_tail	amas	amaso	accumulation, body, crowd, heap, mass, multitude, pile, swarm, hoard, mob, throng, troop	espdic	worksheet-proposed	inventory	2		
sympathetically	sympathetically	1	P6_tail	kunsent	kunsente	sympathetically	espdic	worksheet-proposed	inventory	2		
tart	tart	1	P6_tail	acid	acida	acerbic, acid, sour, tart, acidic	espdic	worksheet-proposed	inventory	2		
tender	tender	1	P6_tail	mol	mola	gentle, soft, tender, minor (music)	espdic	worksheet-proposed	inventory	2		
terror	terror	1	P6_tail	teror	teroro	terror, reign of terror	espdic	worksheet-proposed	inventory	2		
tester	tester	1	P6_tail	testil	testilo	tester	espdic	worksheet-proposed	inventory	2		
thaw	thaw	1	P6_tail	degel	degeli	to melt, thaw	espdic	worksheet-proposed	inventory	2		
thirst	thirst	1	P6_tail	soif	soifi	to be thirsty, thirst	espdic	worksheet-proposed	inventory	2		
thistle	thistle	1	P6_tail	kard	kardo	thistle	espdic	worksheet-proposed	inventory	2		
thorn	thorn	1	P6_tail	dorn	dorno	thorn, prickle, spine	espdic	worksheet-proposed	inventory	2		
thoroughly	thoroughly	1	P6_tail	fund	funde	from A to Z, thoroughly	espdic	worksheet-proposed	inventory	2		
thrive	thrive	1	P6_tail	vigl	vigli	to flourish, thrive	espdic	worksheet-proposed	inventory	2		
throne	throne	1	P6_tail	tron	trono	throne	espdic	worksheet-proposed	inventory	2	rare-anchor	
thump	thump	1	P6_tail	bateg	bategi	to belabor, maul, thrash, thump	espdic	worksheet-proposed	inventory	2		
thunderbolt	thunderbolt	1	P6_tail	ekfulm	ekfulmo	flash, thunderbolt	espdic	worksheet-proposed	inventory	2		
tightness	tightness	1	P6_tail	streĉitec	streĉiteco	tightness	espdic	worksheet-proposed	inventory	2		
tile	tile	1	P6_tail	kahel	kaheli	to tile	espdic	worksheet-proposed	inventory	2		
timely	timely	1	P6_tail	ĝustatemp	ĝustatempa	opportune, seasonable, timely, punctual	espdic	worksheet-proposed	inventory	2		
tinkle	tinkle	1	P6_tail	tint	tinti	to chink, clink, jingle, tinkle	espdic	worksheet-proposed	inventory	2		
toad	toad	1	P6_tail	buf	bufo	toad	espdic	worksheet-proposed	inventory	2		
toaster	toaster	1	P6_tail	panrostil	panrostilo	toaster	espdic	worksheet-proposed	inventory	2		
toddle	toddle	1	P6_tail	paŝet	paŝeti	toddle, trip	espdic	worksheet-proposed	inventory	2		
topple	topple	1	P6_tail	fal	fali	to drop, fall, topple	espdic	worksheet-proposed	inventory	2		
tow	tow	1	P6_tail	tir	tiri	to drag, draw, haul, pull, tug, tow	espdic	worksheet-proposed	inventory	2		
traverse	traverse	1	P6_tail	trair	trairi	to cover, go through, pass through, perambulate, traverse	espdic	worksheet-proposed	inventory	2		
trigger	trigger	1	P6_tail	ĉan	ĉano	hammer (of a gun), trigger	espdic	worksheet-proposed	inventory	2	rare-anchor	
triumph	triumph	1	P6_tail	triumf	triumfi	to triumph	espdic	worksheet-proposed	inventory	2	rare-anchor	
trolley	trolley	1	P6_tail	trole	troleo	trolley	espdic	worksheet-proposed	inventory	2	rare-anchor	
troublesome	troublesome	1	P6_tail	ĝen	ĝena	inconvenient, nasty, troublesome, troubling	espdic	worksheet-proposed	inventory	2		
trundle	trundle	1	P6_tail	rulil	rulilo	roller, truckle, trundle	espdic	worksheet-proposed	inventory	2		
truthful	truthful	1	P6_tail	verem	verema	truthful	espdic	worksheet-proposed	inventory	2		
ufo	ufo	1	P6_tail	nif	nifo	UFO	espdic	worksheet-proposed	inventory	2	rare-anchor	
ultimate	ultimate	1	P6_tail	last	lasta	hindermost, last, ultimate	espdic	worksheet-proposed	inventory	2	rare-anchor	
unattended	unattended	1	P6_tail	senasist	senasista	unattended	espdic	worksheet-proposed	inventory	2		
unclean	unclean	1	P6_tail	malpur	malpura	dirty, filthy, nasty, soiled, unclean, foul, impure	espdic	worksheet-proposed	inventory	2		
undress	undress	1	P6_tail	nudig	nudigi	to undress, strip (someone, something)	espdic	worksheet-proposed	inventory	2		
unfreeze	unfreeze	1	P6_tail	malfrostig	malfrostigi	to unfreeze	espdic	worksheet-proposed	inventory	2		
unhook	unhook	1	P6_tail	dekroĉ	dekroĉi	to unhook	espdic	worksheet-proposed	inventory	2	rare-anchor	
unimportant	unimportant	1	P6_tail	negrav	negrava	immaterial, unimportant	espdic	worksheet-proposed	inventory	2		
unity	unity	1	P6_tail	unu	unuo	unit, element, unity	espdic	worksheet-proposed	inventory	2		
unlucky	unlucky	1	P6_tail	malbonŝanc	malbonŝanca	unlucky, unfortunate	espdic	worksheet-proposed	inventory	2		
unnoticed	unnoticed	1	P6_tail	nerimarkit	nerimarkita	unnoticed	espdic	worksheet-proposed	inventory	2		
unwind	unwind	1	P6_tail	disvolv	disvolvi	to develop, unwind	espdic	worksheet-proposed	inventory	2		
unzip	unzip	1	P6_tail	malzip	malzipi	to unzip	espdic	worksheet-proposed	inventory	2		
upstream	upstream	1	P6_tail	kontraŭflu	kontraŭflua	upstream	espdic	worksheet-proposed	inventory	2		
upwards	upwards	1	P6_tail	supr	supren	above, up, uphill, upwards, upstairs	espdic	worksheet-proposed	inventory	2		
urgently	urgently	1	P6_tail	urĝ	urĝe	urgently	espdic	worksheet-proposed	inventory	2		
utmost	utmost	1	P6_tail	ekstrem	ekstrema	extreme, utmost	espdic	worksheet-proposed	inventory	2		
vacuum	vacuum	1	P6_tail	vaku	vakuo	vacuum	espdic	worksheet-proposed	inventory	2		
vibrate	vibrate	1	P6_tail	vibr	vibri	to vibrate, oscillate, thrill	espdic	worksheet-proposed	inventory	2		
vibration	vibration	1	P6_tail	trem	tremo	quiver, quivering, vibration	espdic	worksheet-proposed	inventory	2		
victor	victor	1	P6_tail	venkant	venkanto	conqueror, vanquisher, victor	espdic	worksheet-proposed	inventory	2		
virtue	virtue	1	P6_tail	virt	virto	morality, vice, virtue	espdic	worksheet-proposed	inventory	2		
vivid	vivid	1	P6_tail	hel	hela	bright, brilliant, clear, light, vivid	espdic	worksheet-proposed	inventory	2		
void	void	1	P6_tail	vak	vaka	vacant, void	espdic	worksheet-proposed	inventory	2		
voyage	voyage	1	P6_tail	vojaĝ	vojaĝi	to journey, travel, voyage	espdic	worksheet-proposed	inventory	2		
wade	wade	1	P6_tail	vad	vadi	to wade	espdic	worksheet-proposed	inventory	2		
wary	wary	1	P6_tail	atent	atenta	attentive, heedful, wary	espdic	worksheet-proposed	inventory	2		
wasteful	wasteful	1	P6_tail	malŝparem	malŝparema	extravagant, wasteful	espdic	worksheet-proposed	inventory	2		
waver	waver	1	P6_tail	tremet	tremeti	to quiver, shiver, waver, wince	espdic	worksheet-proposed	inventory	2		
weed	weed	1	P6_tail	sark	sarki	to hoe, weed, weed out	espdic	worksheet-proposed	inventory	2		
wetness	wetness	1	P6_tail	akvec	akveco	wetness, moisture	espdic	worksheet-proposed	inventory	2		
whack	whack	1	P6_tail	bastonad	bastonadi	to beat, beat up, flog, thrash, whack	espdic	worksheet-proposed	inventory	2		
whirl	whirl	1	P6_tail	kirl	kirli	to curl, froth, stir, whip, whirl	espdic	worksheet-proposed	inventory	2		
whiteness	whiteness	1	P6_tail	blankec	blankeco	whiteness, white	espdic	worksheet-proposed	inventory	2		
width	width	1	P6_tail	larĝ	larĝo	width	espdic	worksheet-proposed	inventory	2		
willingness	willingness	1	P6_tail	vol	volo	will, willingness, wish	espdic	worksheet-proposed	inventory	2		
windmill	windmill	1	P6_tail	ventmuelil	ventmuelilo	windmill	espdic	worksheet-proposed	inventory	2		
wonderfully	wonderfully	1	P6_tail	mirind	mirinde	marvelously, wonderfully	espdic	worksheet-proposed	inventory	2		
woo	woo	1	P6_tail	amindum	amindumi	to court, woo	espdic	worksheet-proposed	inventory	2		
woody	woody	1	P6_tail	arbarriĉ	arbarriĉa	woody	espdic	worksheet-proposed	inventory	2		
wordless	wordless	1	P6_tail	senvort	senvorta	speechless, tacit, wordless, without words	espdic	worksheet-proposed	inventory	2		
worriedly	worriedly	1	P6_tail	zorgoplen	zorgoplene	full of worry, worriedly	espdic	worksheet-proposed	inventory	2		
worsen	worsen	1	P6_tail	pliaĉig	pliaĉigi	to worsen	espdic	worksheet-proposed	inventory	2		
wreck	wreck	1	P6_tail	pere	pereo	destruction, doom, downfall, fall, perdition, ruin, wreck	espdic	worksheet-proposed	inventory	2		
wriggle	wriggle	1	P6_tail	tord	tordi	to contort, twist, warp, wind, wring, wriggle, sprain	espdic	worksheet-proposed	inventory	2		
yearn	yearn	1	P6_tail	avid	avidi	to be avid, covet, crave, lust, want greatly, desire, yearn (for)	espdic	worksheet-proposed	inventory	2		
mommy	mommy	1442	P1_name	panj	panjo	mom, mommy	espdic	worksheet-proposed	freq	1		unclear translation (patrineto?)
hug	hug	1116	P1_name	brakum	brakumi	to embrace, hug	espdic	worksheet-proposed	freq	1		
hop	hop	618	P1_name	hop	hopi	to hop	espdic	worksheet-proposed	seed	1		
rabbit	rabbit	452	P1_name	lepor	leporo	hare, rabbit	espdic	worksheet-proposed	seed	1		
daisy	daisy	394	P1_name	belis	beliso	daisy	espdic	worksheet-proposed	freq	1		
curious	curious	388	P1_name	sciam	sciama	curious, inquisitive	espdic	worksheet-proposed	freq	1		unclear translation (kurioza)
doll	doll	354	P2_hot	pup	pupo	chrysalis, pupa, doll, puppet	espdic	worksheet-proposed	freq	1		
okay	okay	343	P1_name	bon	bona	good, nice, okay, kind, nice	espdic	worksheet-proposed	freq	1		
daddy	daddy	338	P1_name	paĉj	paĉjo	dad, daddy, pa, papa	espdic	worksheet-proposed	freq	1		
swing	swing	274	P2_hot	sving	svingi	to brandish, fling, swing, wave, wave about	espdic	worksheet-proposed	freq	1		
bunny	bunny	263	P1_name	kuniklet	kunikleto	bunny	espdic	worksheet-proposed	freq	1		unclear translation: rabbit
mama	mama	263	P1_name	patrinet	patrineto	little mother, mama	espdic	worksheet-proposed	freq	1		translation: mother dear
pond	pond	242	P2_hot	laget	lageto	pond	espdic	worksheet-proposed	freq	1		
puppy	puppy	235	P1_name	hundid	hundido	pup, puppy	espdic	worksheet-proposed	freq	1		unclear translation: little dog
squirrel	squirrel	214	P1_name	sciur	sciuro	squirrel	espdic	worksheet-proposed	freq	1		
magical	magical	202	P2_hot	magi	magia	magical	espdic	worksheet-proposed	freq	1		
clap	clap	194	P2_hot	klak	klaki	to chatter, clap, click, rattle, flap, slap, smack	espdic	worksheet-proposed	freq	1		
cheer	cheer	188	P2_hot	hur	huri	to cheer	espdic	worksheet-proposed	freq	1		translation (hurai)
balloon	balloon	181	P2_hot	balon	balono	balloon, flask	espdic	worksheet-proposed	freq	1		
owl	owl	160	P1_name	guf	gufo	(eagle) owl	espdic	worksheet-proposed	freq	1		
splash	splash	153	P1_name	plaŭd	plaŭdi	to beat, flap, lap, plash, splash	espdic	worksheet-proposed	freq	1		unclear translation (spruci)
skip	skip	150	P1_name	dancet	danceti	to hop, skip	espdic	worksheet-proposed	seed	1		multiple meanings (skip around, skip away, skip over, skip in, skip through…), including danceti
monster	monster	148	P1_name	bestaĉ	bestaĉo	horrid creature, monster	espdic	worksheet-proposed	freq	1		
colorful	colorful	146	P1_name	bunt	bunta	colorful, multicolored	espdic	worksheet-proposed	freq	1		unclear translation 
kitty	kitty	144	P1_name	katet	kateto	kitty	espdic	worksheet-proposed	freq	1		unclear eo translation (katido?)
nearby	nearby	143	P2_hot	apud	apud	at, beside, by, near (to), nearby, next to	espdic	worksheet-proposed	freq	1		[nearby tree, nearby shop, nearby park]
chase	chase	142	P1_name	pel	peli	to chase, drive, drive on, impel, shoo, expel, dispel, propel	espdic	worksheet-proposed	freq	1		unclear translation
dragon	dragon	141	P2_hot	drak	drako	dragon	espdic	worksheet-proposed	freq	1		
relieve	relieve	141	P2_hot	senpezig	senpezigi	to cause to be weightless, relieve	espdic	worksheet-proposed	freq	1		calmed (trankviligita)
cave	cave	139	P1_name	kav	kavo	cave, cavity, groove	espdic	worksheet-proposed	freq	1		
sunny	sunny	138	P1_name	sun	sune	sunny	espdic	worksheet-proposed	freq	1		
bucket	bucket	137	P2_hot	sitel	sitelo	bucket, pail	espdic	worksheet-proposed	freq	1		
fairy	fairy	134	P1_name	fe	fea	faerie, fairy, spirit	espdic	worksheet-proposed	freq	1		unclear translation (feino)
kite	kite	128	P2_hot	kajt	kajto	kite	espdic	worksheet-proposed	freq	1		
backyard	backyard	123	P2_hot	malantaŭkort	malantaŭkorto	backyard	espdic	worksheet-proposed	freq	1		backyard
naughty	naughty	122	P2_hot	malbon	malbona	bad, miserable, nasty, poor, naughty, evil, wicked	espdic	worksheet-proposed	freq	1		
yell	yell	118	P2_hot	ŝrik	ŝriki	to howl, vociferate, yell	espdic	worksheet-proposed	freq	1		
delight	delight	115	P2_hot	ĝu	ĝuo	delight, joy	espdic	worksheet-proposed	freq	1		(gojo)
crayon	crayon	111	P1_name	paŝtel	paŝtelo	crayon, pastel	espdic	worksheet-proposed	freq	1		
bow	bow	108	P2_hot	ark	arko	arc, bow, arch, buttress	espdic	worksheet-proposed	freq	1		several meanings: bow and arrow, bow down
tasty	tasty	107	P2_hot	frand	franda	alluring, attractive, enticing, tempting, appetizing, delicious, tasty	espdic	worksheet-proposed	freq	1		tasty (bongusta)
whistle	whistle	107	P1_name	fajf	fajfi	to whistle	espdic	worksheet-proposed	freq	1		unclear translation
basket	basket	105	P2_hot	korb	korbo	basket, hamper	espdic	worksheet-proposed	freq	1		
giggle	giggle	105	P1_name	subrid	subrido	giggle, snigger	espdic	worksheet-proposed	freq	1		unclear translation
jog	jog	104	P1_name	ĝog	ĝogi	to jog	espdic	worksheet-proposed	freq	1		unclear translation
sack	sack	104	P2_hot	sak	sako	bag, sack, wallet	espdic	worksheet-proposed	freq	1		
kitten	kitten	103	P1_name	katid	katido	kitten	espdic	worksheet-proposed	freq	1		unclear eo translation (kateto?)
sunshine	sunshine	103	P3_compound	sunbril	sunbrilo	sun, sunshine	espdic	worksheet-proposed	freq	1		
bounce	bounce	102	P2_hot	salt	salti	to jump, leap, spring, bounce, bound, vault	espdic	worksheet-proposed	freq	1		jump (salto)
